,target
995953,0
1206049,0
538050,0
75176,0
206312,0
528008,0
629112,0
907073,0
1292586,0
480066,0
383963,0
618601,0
1075028,0
815072,0
114649,0
733204,1
1051242,0
132050,0
257636,0
727049,0
943744,0
920442,0
1082740,0
199456,0
735973,0
1201636,0
628110,0
291852,0
914876,0
336072,0
884589,0
463197,0
933049,0
3917,0
770866,0
307860,0
682669,0
148323,0
38098,0
281899,0
1233551,0
402952,0
865435,0
812202,0
240017,0
639654,0
180215,0
249819,0
1275262,0
638068,0
632241,0
731838,1
381420,0
912221,0
1118772,0
466482,0
867305,0
1033185,0
594319,0
741115,0
1012238,0
699581,0
825618,1
1296831,0
1011477,0
583574,0
1069689,0
1231462,0
519303,0
91529,0
192593,0
747884,0
451021,0
945076,0
1038665,0
980803,1
999636,0
1230633,0
184802,1
526411,1
1014947,0
130007,0
1175133,0
1163073,1
414711,0
952705,0
509394,0
535795,0
977678,0
1025032,0
864112,1
404806,0
1190699,0
1197940,0
977490,0
755752,0
735479,1
1034068,0
745437,0
578354,0
397309,0
657478,0
831989,0
168368,0
412372,0
1166825,0
295677,1
295436,0
875664,0
1042000,0
809781,0
700467,0
1278585,0
56601,0
935277,0
88451,0
93038,1
183945,1
1008497,0
790228,0
126972,0
181860,0
294834,0
884482,0
558340,0
1136867,0
551270,0
194278,0
1264508,0
987435,0
636546,0
896572,0
1084965,0
502566,0
732442,0
204664,0
633206,0
1077684,0
352737,0
592347,0
513487,0
797193,0
1113942,0
668892,1
523119,0
224261,0
897813,0
219179,0
1152623,0
163174,0
1055897,0
346519,0
303154,0
370037,0
1209401,0
940167,0
1267377,0
724151,0
467489,0
582415,0
304896,0
193564,0
1252519,0
1270349,0
990065,1
930916,0
507069,0
755085,0
484736,0
1030093,0
240133,0
230213,0
564570,0
581856,0
1028531,1
343339,0
698726,0
277174,0
927689,1
611578,0
360864,0
1134338,0
1039422,0
661639,0
1179812,0
321385,0
867538,1
833648,0
821454,0
86272,0
1268808,0
277193,0
23142,0
720957,0
616893,0
403363,0
918721,0
911453,0
785068,0
804506,1
688480,0
192357,0
586547,0
680954,0
199596,0
607953,0
899036,0
1186738,0
500974,0
975973,0
413806,1
195590,0
152624,0
128021,1
590575,0
835105,0
1108533,0
482596,0
1233910,0
419154,1
1151701,0
136610,0
220855,0
730303,0
291479,0
106402,0
632353,1
1194791,0
76236,0
908041,0
275168,0
852155,0
322492,0
996537,0
966418,0
1002547,0
211302,0
399955,0
1029035,0
1249539,0
1132901,1
381824,0
1043969,0
630141,0
444894,0
870515,0
489604,0
991491,0
763316,0
506098,0
1231965,0
741571,0
755668,0
592562,0
754409,0
586445,0
52384,1
904786,0
273024,0
822653,0
250132,0
169394,0
557335,0
731999,0
345277,0
1280966,0
953556,0
604604,0
649550,0
260103,0
1257693,0
1090237,0
981564,0
757865,0
198983,0
1220429,0
95548,0
249829,0
569909,0
664191,0
66029,0
862040,0
271814,0
1144772,0
358786,0
696035,0
941318,0
193899,0
1264474,0
748690,0
1178524,0
1304378,0
1281773,0
335692,0
342440,0
833514,0
958828,0
891658,0
232971,0
10472,1
396967,0
1259454,0
636047,0
303517,0
338138,0
406466,0
531459,0
836315,0
121794,0
52571,0
1059214,0
387687,0
251790,0
1051539,0
540974,0
381930,0
345764,0
509726,1
305798,1
1218084,0
913723,0
1167112,1
1142685,0
257333,0
293469,0
1207457,0
810357,0
660608,0
1010114,0
715344,0
790453,0
1230115,0
328551,0
284507,0
106641,0
713289,0
297711,0
608158,0
505530,0
679024,1
60631,0
54106,0
174235,0
1148058,0
173300,0
321969,0
782034,0
976444,0
781749,0
995329,0
959022,0
437328,0
921918,0
803335,0
1127714,0
534336,0
493326,0
704699,0
715788,0
396291,0
925729,0
1156692,0
1180389,0
977867,0
1271621,0
490177,0
581842,0
158581,0
662408,0
97402,0
798340,0
1129216,0
880024,0
169828,0
143281,0
1260328,0
118551,0
108947,0
612486,0
611411,0
905897,0
87332,0
974002,0
329282,0
1033986,0
986985,0
328128,0
68910,0
127140,0
258291,0
1114568,0
666564,0
235088,0
714267,0
389320,0
954270,0
634803,0
337062,0
983035,0
1230244,0
1301696,0
1127886,0
191519,0
498486,0
1159594,0
239774,0
512126,0
115850,1
1115670,0
37408,0
959122,0
326815,0
1240537,0
981551,0
391346,0
828829,0
729340,0
702989,0
884217,0
787628,0
744839,0
900214,0
659695,0
937463,0
489237,0
194157,1
428471,0
1034253,0
562952,0
263621,0
735233,1
1017358,0
974113,0
380227,0
315012,0
164263,0
320865,0
1261765,0
313042,0
1090666,0
313406,0
392595,0
828278,0
685766,0
789601,0
469855,0
982074,0
1201677,0
519853,0
729232,0
321515,0
377750,0
870116,0
861471,0
584445,0
759710,0
754090,0
423416,0
985808,0
18483,0
1212760,0
434260,0
180263,0
782630,0
647965,0
311014,0
366698,0
223204,0
201694,0
411455,0
297873,0
1275036,0
585770,0
624146,0
799015,0
617424,0
584076,0
679882,0
698323,0
706142,0
1142746,0
577181,0
361544,0
179996,0
574822,0
1277359,0
929242,0
923365,0
155001,0
283989,0
891575,0
799619,0
1204878,0
1005592,0
767577,0
595707,0
1029767,0
698686,0
619914,0
417997,0
160357,0
1284087,0
1297117,0
1298367,0
139840,0
1286067,0
959629,0
15787,0
613083,1
926253,0
1296594,0
9545,0
260440,0
326094,0
345571,0
1063510,0
453980,0
826918,0
104846,0
50520,1
344750,0
869378,0
1231298,0
466196,0
1288400,0
11491,0
792256,0
1270406,0
282870,0
720967,0
397322,0
1224081,0
297208,0
594441,0
26428,0
854582,0
218454,0
110634,0
263877,0
250227,0
759176,0
1246194,1
1025391,0
1070391,0
786037,0
583063,0
547432,0
357956,0
441784,0
558930,0
1282839,0
869700,0
240728,1
96418,0
545976,0
546129,0
1172039,1
538870,0
1009389,0
1214870,0
584709,0
1013759,0
1290908,0
890258,0
994797,0
681939,0
253839,0
982163,0
1260369,0
1305515,1
925902,0
185026,0
326357,1
18030,1
996762,0
150725,0
1232579,0
926981,0
430075,1
416341,0
1136152,0
352230,0
1020935,0
264160,0
321204,0
350920,0
586510,1
1135306,0
377656,0
82453,0
935254,0
777021,0
1064672,0
407506,0
812002,0
161353,0
910943,0
25157,0
372245,0
824706,0
767952,0
152509,0
599788,0
896768,0
745104,0
977557,0
15800,0
1160229,0
759727,0
1037072,0
129942,0
6548,0
1258645,0
893777,0
1075479,1
487601,0
75776,0
79055,0
116051,0
974348,0
443249,0
946141,0
636155,0
261737,0
465932,1
1123897,0
206701,0
1174536,0
894066,0
562871,1
1283785,0
572307,0
735199,0
380180,0
873760,0
932100,0
1218411,0
725185,1
232272,0
338741,0
536214,0
1089359,0
914175,0
1229402,0
959961,0
967,0
267409,0
1151767,0
1263641,0
699778,0
999109,0
565249,0
629202,0
75061,0
1268311,0
1233373,0
1236400,0
553904,0
1042207,0
193128,0
861461,0
703425,0
1082690,0
1230439,1
862749,0
484908,0
1206710,0
530279,1
513568,0
789728,0
1023609,0
636973,0
693776,0
590180,0
408299,0
238920,0
76418,0
190234,0
402965,0
236631,0
1082763,0
192561,0
392822,0
85329,0
274558,0
1060537,0
358306,0
1234256,0
279505,0
477581,0
1239637,0
1044516,0
815491,0
1237261,0
956671,0
32548,0
428555,0
708528,0
1199695,0
499749,0
936179,0
246669,0
535143,1
696644,0
119816,0
1215413,0
725693,0
1162350,0
1200851,0
447785,0
857115,0
546762,1
203942,0
602169,0
693795,1
553019,0
32903,0
198358,0
65560,0
1178089,0
850274,0
380987,0
565029,0
254854,0
793381,0
978796,0
426539,0
647442,0
1150444,1
911917,0
791163,0
1263266,1
877841,0
685749,0
889449,0
1167123,0
1177349,0
46214,0
452255,1
75347,0
378268,0
676695,0
437213,0
764103,0
1045989,0
748306,0
477039,0
300288,0
220275,0
623485,0
36166,0
923822,0
891106,0
24316,0
852556,0
313667,0
1305071,0
528245,0
782085,0
1062918,0
29997,0
1296604,0
1190434,0
541271,0
369923,0
232442,0
303688,0
1294618,0
935894,0
182593,0
72070,0
422347,0
1141087,0
838189,0
703422,0
287748,0
83582,0
1202597,0
907423,0
1098580,0
1249534,0
1067685,0
807508,0
1128256,0
130381,0
463580,0
60323,0
489933,0
1303838,0
288957,0
125847,1
916331,0
309555,0
373884,1
810700,0
308241,0
601109,0
609573,0
215581,0
766329,0
626494,0
910591,0
1067420,0
191619,0
99081,0
699303,0
1014086,0
101585,0
681427,0
1229157,0
213859,0
304717,0
411878,0
894929,1
1055189,0
1202559,0
90257,0
714665,0
1229506,1
508517,0
652995,0
636853,0
457662,0
745309,0
1059826,0
952790,0
332108,0
195191,0
1063915,0
532782,0
939827,0
92225,0
1142108,0
779495,0
1205530,0
271151,0
89640,0
1149279,0
1130128,0
749870,1
747118,0
216344,0
136624,0
798103,0
1263949,0
861458,0
1173923,0
386290,0
791380,0
286888,0
534149,0
680484,0
248505,0
1120514,0
532568,0
1285420,0
343291,0
710536,0
1165203,0
9065,0
877312,0
444403,0
974469,0
472216,0
76955,0
187532,0
937879,0
641314,0
549846,0
983189,0
854479,0
835558,0
1004502,0
492546,0
892343,0
507004,0
681607,0
986407,0
115246,0
1289086,0
1175695,0
99025,0
728490,0
1170493,0
1166185,1
519530,1
126181,0
711192,1
102607,0
1222977,0
112443,0
1215529,0
672704,0
462648,0
312854,0
1071265,0
587254,0
446559,0
82389,0
1185820,0
266485,0
104644,0
730944,0
88580,0
335181,1
618025,0
47605,0
184126,0
359484,0
484917,0
162657,0
1034577,0
982132,0
163428,0
744262,0
1182905,0
709676,0
473344,0
837946,0
291955,0
73915,0
832468,0
923499,1
556383,0
731876,0
292381,0
1140634,0
991663,0
122707,0
809601,0
159825,0
438182,0
14430,0
56654,0
628374,0
615520,0
809652,0
1066672,0
411616,0
550459,0
618672,0
1029860,0
677979,0
452367,0
62473,0
1147925,1
275288,0
566090,0
792583,0
234452,0
596729,0
1010073,0
232421,0
408145,0
884724,0
332582,0
611913,0
354800,0
361741,0
262036,0
1251817,0
90035,0
723,0
805911,0
892734,0
604830,0
114349,0
91176,0
906043,0
663392,0
92424,0
863799,0
1230954,0
282000,0
487364,0
768063,0
657199,0
762456,0
460473,0
1089378,0
92668,0
119594,1
176442,0
1118866,1
1197226,0
708548,0
372788,0
1001245,0
241375,0
1040735,0
496243,0
486515,0
983130,0
604954,0
316149,0
1195928,0
873601,1
657617,0
291820,0
745099,0
430339,0
1071550,0
563809,0
505911,0
1193321,0
547105,0
268407,0
175208,0
462283,0
1295702,0
1141858,0
617796,0
919381,0
1006474,0
785292,0
1203953,0
482783,0
1162638,0
130899,0
710807,0
817847,0
929051,0
28834,0
261434,0
860003,0
487484,0
159420,0
57835,0
147933,0
884006,0
925131,0
482197,0
1114196,0
738669,0
1121941,0
962457,0
1224839,0
73163,0
4630,0
684910,0
253628,0
237582,0
324268,0
1179141,0
855534,0
754312,0
1002554,0
117791,0
1099047,0
1154948,0
815061,0
197864,0
821772,0
1178486,0
1266481,0
952589,0
983672,0
210725,0
962137,0
974301,0
277051,0
610969,0
468347,0
1189256,0
1192442,0
1041047,0
1061741,0
660612,0
358646,0
1179649,0
523026,0
872566,0
1104045,0
638549,0
228561,0
324623,0
893264,0
1034749,0
1233267,0
1233707,0
85738,0
42872,0
925548,0
714978,0
962294,0
936213,0
604524,1
1178807,0
494548,0
23465,0
870710,0
294507,0
353385,0
554932,0
144328,0
543684,0
31777,0
1102852,0
149160,0
224797,0
217931,0
219466,0
217701,0
161770,0
851157,0
991354,0
97852,0
1249847,0
1159003,0
151708,0
627009,0
64280,0
602012,0
1112056,0
442895,0
788043,0
499344,0
518905,0
491775,0
411115,0
767939,0
1002543,0
992704,0
1202731,0
1122460,0
372333,0
462259,0
300337,0
420111,0
962486,0
497976,0
718956,0
762843,0
578322,0
1250702,0
374778,0
1164336,0
806899,0
112824,0
771774,0
365295,0
1128215,0
126795,0
99204,0
836552,0
560053,0
365683,0
409784,0
932182,0
408630,0
1171328,0
120192,0
638891,0
745669,0
301912,0
869304,0
907150,0
1011406,0
984915,1
1215443,0
876062,0
444927,0
1064310,1
858935,0
944101,0
220425,0
376250,0
810903,0
221225,0
437083,0
1249523,0
232882,1
1170484,0
117622,0
558842,0
502235,0
1272684,0
1119055,0
1007607,0
1120716,0
86849,0
715451,0
163100,0
711673,0
866696,0
578182,0
177389,0
1153509,0
480639,0
758606,0
246757,0
727962,0
901323,0
735951,0
383946,0
306342,0
683132,0
1270480,0
724045,0
367553,0
897641,0
1105685,0
68540,0
252753,0
879171,0
961747,0
800077,0
1167727,0
433241,0
648892,1
1112400,0
769395,0
782346,0
1074704,0
1046450,0
171342,0
1087828,0
489541,0
967436,0
918996,0
523887,0
598216,0
758959,0
1083522,0
450870,0
570532,0
515943,0
1242917,0
748435,0
237003,0
267030,0
427061,0
1064484,0
683097,0
619178,0
242028,0
35225,0
1214935,0
94018,0
693805,0
617543,0
270547,0
812357,0
1273376,0
105200,0
16563,0
1187326,0
228371,0
132900,0
909349,0
1274566,0
560089,0
24008,0
375016,0
1203797,0
391282,0
831998,0
1051061,0
786556,0
892466,0
1130190,0
301959,0
744607,0
708291,0
1274726,0
1027142,0
29051,0
513231,0
359903,0
122578,0
62538,0
559091,0
332657,0
1131480,0
1112976,0
1201679,0
579164,0
278662,0
973841,1
1096252,0
146917,0
131589,1
194785,0
371397,0
203346,0
724117,0
243582,0
1030507,0
115755,0
949390,0
666175,0
532155,0
1088854,0
816632,0
1089523,0
946535,0
129555,0
279148,0
849228,0
964365,0
481592,0
233774,0
118614,0
904942,0
781926,0
142151,1
1199437,0
647330,0
1238254,0
401126,0
1281034,1
164111,1
1278037,0
195948,0
299487,0
1145606,0
1057538,0
748331,0
733281,0
1225911,0
995533,0
665369,0
754066,0
307123,0
585464,0
918766,0
1091043,1
651994,0
1102951,0
357353,0
332871,0
43084,0
990568,0
100741,1
878500,1
534857,0
1030730,0
273306,0
952262,0
821722,0
1025477,0
519839,0
41908,0
924647,0
777824,0
533197,1
653330,0
1280478,0
672980,0
1295423,0
1222163,0
822808,0
142873,0
760558,0
96152,0
1088885,0
142509,0
782182,0
1173314,0
181257,1
243260,0
741805,0
1200842,0
1064488,0
629751,0
693760,0
811613,0
646759,0
623756,0
513046,0
1091808,0
460189,0
312900,0
364409,0
918244,0
243030,0
289427,0
1266917,0
1095481,0
634412,0
859828,0
960682,0
1147092,1
294171,0
390343,0
937888,1
982056,0
371220,0
492249,1
120685,0
835756,0
540097,0
1275101,0
817829,0
55774,0
505584,0
867603,0
800613,0
1106477,0
448268,0
768542,0
1194068,0
184022,0
911550,0
672470,0
826045,1
705118,0
105352,0
149401,1
1061296,0
417928,0
947988,0
1284741,0
821572,0
1030869,0
850839,0
1219088,0
722762,0
650278,0
189327,0
1023665,0
942646,0
819304,0
1079393,0
400829,0
48367,0
1047696,0
412761,0
696274,0
963705,0
139015,0
811129,0
1086306,0
367853,0
938910,1
810581,0
1003302,0
970151,0
607433,0
807036,1
173540,0
1261447,0
690194,0
693689,0
763152,0
783962,0
1199827,0
908801,0
133557,0
19429,0
1196223,0
543347,0
188805,0
1056121,0
741996,0
1282002,0
952243,0
728677,0
386100,0
1162910,0
1241329,1
1075223,0
552750,0
684400,0
1007937,0
130566,0
686597,0
953248,0
592027,0
928778,0
449916,0
95321,0
344409,0
817822,0
287988,0
946597,0
1047063,0
1041357,0
1202627,0
1018983,0
1140851,0
765681,0
257883,0
971805,0
937273,0
183,0
307501,0
938406,0
368543,0
947661,0
1273026,0
987704,0
1221630,0
1107828,1
1106016,0
883553,0
1279004,0
947133,0
845448,0
870203,0
513578,0
554072,0
34822,0
1138909,0
707010,0
1028514,0
211477,0
425759,0
565477,0
92877,0
1300136,0
129343,0
657189,0
426171,0
212208,0
1288561,0
1191425,0
318747,0
1258818,0
473588,0
62028,0
40529,1
1273927,0
998980,0
111767,0
1064105,0
239864,0
681185,0
123600,0
25590,0
190151,0
376358,0
222355,0
982537,0
469869,0
233791,0
206752,1
1042739,0
800305,0
617753,1
735015,0
398107,0
1005148,0
725971,0
25226,0
1095249,0
933282,0
15954,0
66038,0
443967,0
564508,0
523311,0
111086,0
799017,0
446074,0
116917,0
392424,0
18010,0
903651,0
966890,1
241412,0
21191,0
613531,0
1172190,0
1172100,0
772979,0
1096163,0
854368,0
361134,0
589628,0
85993,0
369033,0
195185,0
327572,0
1150116,0
593294,0
1150431,0
1200369,0
833867,0
46045,0
954131,0
295572,0
388472,0
12950,0
1245349,0
490533,0
118598,0
319425,0
92044,0
1071248,0
194305,0
351940,0
938314,0
747707,0
65623,0
311311,0
1117007,0
377928,0
788087,0
131060,0
35314,0
267165,0
151367,0
527475,0
190454,0
509855,0
657035,0
279898,0
166427,1
826473,0
1055318,1
798285,0
1013247,0
1083099,0
106865,0
243013,0
73674,0
25534,0
457223,0
19977,0
910128,0
682488,0
812845,0
495629,0
882476,0
447537,0
516378,0
488797,0
740935,0
1185562,0
805887,0
594935,0
388216,0
89975,0
1099429,0
494868,0
688816,0
37629,0
669534,0
250706,0
62680,0
1239034,0
215671,0
347422,0
92953,0
1193349,0
1230394,0
23499,0
482335,0
77754,0
1290151,0
1258194,0
1041062,0
411292,0
557868,0
371793,0
976289,0
625630,0
170857,0
1049619,0
1143809,0
267130,0
473992,0
99920,0
189079,0
1025574,0
679316,0
1118449,0
30287,0
466100,0
1045774,0
17247,0
1060827,0
1302501,1
1283443,0
712513,0
433205,0
3675,0
362859,0
729267,0
602740,0
483566,0
801819,0
531510,0
720030,0
1163351,0
1058297,0
280036,0
467026,0
1012459,1
255227,0
713339,0
783906,0
909407,0
953557,0
684687,0
1234502,0
1146397,0
1172398,0
1064384,0
387252,0
126119,0
889498,0
347142,0
32157,0
272011,0
795840,0
281180,0
419946,0
1261221,0
871145,0
717779,0
1220173,0
1047975,0
1228768,0
332247,1
986122,0
258347,0
52256,0
1141188,0
281141,0
1089352,0
164955,0
511252,0
1142621,0
1192431,0
1069494,0
12949,0
1161078,0
753939,0
660220,1
704777,0
154553,0
154582,0
537512,0
12412,0
399911,0
184095,0
114258,0
830997,0
637320,0
1264490,0
1144111,0
416160,0
553203,0
1118379,0
386795,0
1082192,0
404544,0
84904,0
565805,0
610496,0
536781,0
1025463,0
368167,0
639322,0
827594,1
80157,0
827659,0
1152266,0
549169,0
1226162,0
338793,0
787002,0
483057,0
221665,0
164804,0
969003,0
273801,0
344261,0
1147021,0
1136709,1
873037,0
1192592,0
1266996,0
774878,0
1172969,0
722949,0
894048,0
957471,0
537990,0
126236,0
678438,0
1056813,0
766891,1
1270086,0
1021256,0
186082,0
801614,0
1098153,0
419394,0
83387,0
473029,0
1090377,0
1022568,0
1293580,1
515538,0
377078,0
957598,0
955524,0
1254309,0
966210,0
831564,0
262306,0
515833,0
1154279,0
673815,0
572408,0
676456,0
1067921,0
815531,0
22917,0
795083,0
42512,0
669917,0
663168,0
172722,0
552601,0
97931,0
1139953,0
11779,0
178826,0
942322,0
575831,0
1144273,0
1124444,0
540351,0
438311,0
1241993,0
1281576,0
1101677,0
1063877,0
454385,0
779698,0
286180,0
1267139,0
777361,0
1230769,0
803535,0
960295,0
478233,0
681433,0
495963,0
1103449,0
732019,1
369669,0
717281,0
63625,0
707102,1
959245,0
789180,0
809641,0
667723,0
887928,1
787585,1
708816,0
814139,0
1038422,0
870887,1
1124796,1
264848,0
248052,1
146327,0
46677,1
367834,0
796978,0
656726,0
1259462,0
208680,0
739683,0
989323,0
694202,0
540579,0
1000990,1
209025,0
756228,0
1069112,1
81282,0
484297,0
859808,0
337951,0
24045,0
372065,0
1044938,0
1066019,0
764436,0
599094,0
326247,0
623547,0
427862,0
1154942,0
752918,0
993197,0
802856,0
146808,0
426660,1
792729,0
1214460,0
663352,0
202146,0
117906,0
344098,0
650388,0
392614,0
880282,0
54838,0
884712,0
638461,0
834381,0
88267,0
377786,0
1166169,0
676884,0
559315,0
141,0
416927,0
89409,0
548377,0
443330,1
397939,0
960585,0
990791,0
62844,0
1273060,1
463775,0
303698,0
1037189,0
582642,1
800538,0
910478,0
847763,0
1030289,0
1161419,0
66709,0
337776,0
259503,0
810967,0
933241,0
110646,0
1160282,0
1299777,0
139141,0
777068,0
504992,0
959660,0
779635,0
565801,0
488687,0
847825,0
1183010,0
1019791,0
82646,0
197033,0
707666,0
1234146,1
73158,0
1089908,0
383347,0
503346,1
742099,0
87617,0
648344,0
395320,0
1160873,0
748647,0
420239,0
1263854,0
837684,0
146413,0
1296159,0
244501,0
685904,0
539361,0
112725,0
1087187,0
44304,0
1274887,0
230731,0
1163219,0
827420,0
95527,0
401791,0
990186,0
858143,0
353073,0
955124,0
1225507,0
606807,0
1102992,0
808788,0
1177790,1
463879,1
730629,0
342184,0
919824,0
661310,0
673410,0
1294055,0
1302159,0
845028,0
789223,0
445300,0
139224,0
1066441,0
1263582,0
811904,0
403699,0
440728,0
1159930,0
691536,0
927190,0
543167,0
1251613,0
554087,0
515508,0
1191855,0
904275,0
1035730,0
643005,0
237050,0
96036,1
1135640,0
572264,1
14614,0
882681,0
296796,0
1264385,0
139294,0
166813,1
375143,0
432409,0
139827,0
153210,0
399883,0
105627,0
571056,0
257985,0
1295894,0
1033237,0
308838,0
621362,0
1102499,1
130243,0
1088845,0
933063,0
12135,0
920323,0
1247379,0
1157894,0
946768,0
680722,0
712204,0
257388,0
976214,0
175637,0
8448,0
473265,0
54483,0
289860,0
190942,0
542758,0
321199,0
203718,0
1085623,0
139537,0
1280302,0
1194561,0
1299791,0
208755,0
1227680,0
409444,0
311938,0
547150,0
1017479,0
642370,0
476460,0
631930,0
921600,0
1140187,0
903132,0
1249026,1
746963,0
199413,0
618054,0
105161,0
1204715,0
862206,0
208865,0
434715,0
216037,0
976407,0
31993,0
919019,0
65568,0
1147796,0
1076747,0
1358,0
174732,1
1120411,0
372551,0
424015,0
135584,0
494648,0
123514,0
766398,1
210794,0
790862,0
1282562,0
618901,0
717999,0
334581,0
443175,0
633639,1
1098006,0
872156,0
211441,0
681615,0
649602,0
881201,1
191456,0
388859,0
545823,0
974611,0
254155,0
1203914,0
170148,0
519726,0
46014,0
791859,0
492141,0
623354,0
1245895,0
605444,0
1206326,0
60234,0
922656,1
162579,0
1260492,0
689169,1
956377,0
849069,0
1144931,0
728087,0
892776,0
19103,0
786183,0
164885,0
1003327,0
792901,0
404457,0
135740,0
1208535,0
470788,0
236601,0
535486,0
952692,0
1117170,0
97802,0
129409,0
900492,0
962851,0
681435,0
560123,0
1288079,0
413057,0
65970,0
384882,0
176593,0
684824,0
335415,0
349816,0
942850,0
1163599,0
891232,0
334622,0
521482,1
292776,0
1206793,0
1281666,0
354603,0
551680,0
480900,0
4017,0
10266,0
692061,0
712036,0
793293,0
143263,0
412038,0
80813,0
1057514,0
1090028,0
370416,0
330879,0
76563,0
91803,0
117943,0
650425,0
24343,1
960288,0
704509,1
1263825,0
298364,0
12110,0
370804,0
679928,0
1076781,0
39152,0
1126152,0
1260737,1
868178,0
56197,0
1116375,0
1000153,0
194564,0
345588,0
323828,0
680845,1
317079,0
1085616,0
49328,0
746059,0
684970,0
1077794,0
824103,0
184798,0
1037641,0
379803,0
845290,0
465074,0
881259,0
898622,0
447346,0
712105,0
267909,0
1117404,1
371056,0
180915,0
711626,0
452283,0
1252984,0
353211,0
1276323,1
108249,0
157944,1
870238,0
164032,0
1255835,0
587806,0
406851,0
752408,0
227750,0
1009320,0
1087163,1
941663,0
1110434,0
1243693,0
1162177,0
577732,0
945746,0
368139,0
389865,0
1066552,0
354483,0
704781,0
65802,0
298647,0
42737,0
1077761,0
583332,0
7093,0
951297,0
465683,0
377738,0
144890,0
354553,0
535237,0
1112997,0
59182,0
1269759,0
12169,0
163590,0
1037775,0
572151,0
1223499,0
712606,0
285506,0
598174,0
628081,0
291015,0
1060278,0
617068,0
318586,0
1247275,0
1073166,0
238540,0
9625,0
88188,0
994445,0
723503,0
246618,0
356311,0
388296,0
279639,0
1143426,0
1129161,0
977266,0
547100,0
130574,0
277512,0
42346,0
1052776,1
476599,0
44925,0
38526,0
467557,0
211147,0
770306,0
692394,0
977539,0
634379,0
122520,0
795413,0
264456,0
344883,0
365038,0
823453,0
748675,0
251452,0
608223,0
716830,1
343134,0
1016450,0
211283,0
668517,0
595122,0
800554,0
1190442,0
327682,0
1008488,0
693029,0
534666,0
675221,0
1305872,1
1234159,0
1198504,0
697921,0
92950,0
151506,0
108722,0
1154317,0
1004910,0
1084991,0
1059527,0
267519,0
382528,0
288894,0
1261307,1
412977,0
802606,0
434807,0
695136,0
178686,0
335742,0
1242317,0
1205405,0
154403,0
923366,0
271107,0
5119,0
726816,0
259262,0
544034,0
614800,0
874590,0
584787,0
988684,0
335089,0
758062,0
1136914,0
893247,0
580765,0
1026522,0
1121450,0
307931,0
1084405,0
511734,0
946971,0
1171491,0
403231,0
1195488,0
82138,0
795469,0
313777,0
1134697,0
442695,0
469470,0
901369,0
752211,0
619568,0
1109276,0
829457,1
56295,0
523870,0
1226058,0
1134477,0
488659,0
83185,0
1043264,0
507073,0
682044,0
749091,0
1064320,0
1199857,1
990841,0
1239551,0
1253826,0
177060,0
628159,0
1466,0
1007126,0
894465,0
37401,1
1275749,0
44603,0
899919,1
389905,0
740308,0
36247,0
974049,0
443070,0
624628,0
360229,0
1227063,0
531492,0
413374,0
1015731,1
809630,0
639298,0
619943,0
101080,0
6435,0
208110,0
1292656,0
697074,0
734169,0
354229,1
689208,0
60527,0
437909,0
90981,0
971416,0
146987,0
52314,0
328757,0
706757,0
652423,0
527742,0
887795,1
1001368,1
1285192,0
551560,0
298339,0
409578,0
1119218,0
1235145,0
829076,0
11823,0
143660,0
72484,0
219031,0
303579,0
851746,0
446404,0
566898,0
711794,0
356877,0
634864,0
583179,0
289947,0
46951,0
807127,1
12070,0
923185,0
911294,0
298973,0
739982,0
308330,0
909483,0
852943,0
975030,0
627072,0
1213449,0
1281007,0
1141299,0
720314,1
827531,0
590082,0
567131,0
1099809,0
343759,0
990871,0
1153873,0
958045,0
212162,0
273477,0
765776,0
264088,0
1190,0
1235102,0
512698,0
575379,0
676960,0
96678,0
38776,0
1176677,0
321859,0
951264,0
1229272,0
191020,0
1147372,0
814527,0
734933,0
652390,0
1091624,0
195165,0
712294,0
750348,1
470965,0
669967,0
1041863,0
1150666,0
870063,0
420686,1
1298240,0
311293,0
210095,1
595063,0
523279,0
289950,0
1290740,0
755941,0
555455,0
989843,0
952427,0
517046,0
195184,0
662717,0
1220193,0
642036,0
287163,0
257542,0
1165942,0
294215,0
912243,0
117664,0
889492,0
138709,0
143692,1
1207827,0
850718,0
343451,0
533885,0
997228,0
158081,0
72213,0
929978,0
822123,0
580730,0
1292245,0
1200741,0
1000442,0
363362,0
636322,0
194129,0
946920,0
491440,0
1225231,0
765572,0
1060032,0
335909,0
928617,0
748116,0
548600,0
1017017,0
886041,0
579491,0
976669,0
38770,0
671666,0
597631,0
1232813,1
1083484,0
3769,0
865338,0
865425,0
665599,0
271018,0
79786,0
1226973,0
588603,0
1074854,0
244107,0
586000,0
38766,0
256173,0
113225,0
1026865,0
1180937,0
1052218,0
1239135,0
785654,0
1034898,0
619377,0
289544,1
77079,0
1145712,0
885609,0
1261248,0
1207368,0
969526,0
744904,0
1091241,0
1212895,0
490180,0
663206,1
1014427,0
31470,0
367810,0
287272,0
891286,0
466393,0
304169,0
223010,0
295944,0
375028,0
680376,0
1026133,0
92977,1
103323,0
762819,0
113639,0
5352,0
2129,0
992748,0
23668,1
719771,0
320877,0
347047,0
942594,0
1045661,0
804326,0
252005,0
693020,0
595487,0
673819,0
821754,0
1281327,0
785299,0
1164860,0
193908,0
144330,0
509826,0
1081423,0
951724,0
714858,0
194846,0
315135,0
658449,1
156285,0
473279,0
235204,0
1078474,0
171678,1
283396,1
414012,0
191911,0
